,url
https://github.com/orientechnologies/orientdb/issues/5011,2
https://github.com/jankotek/mapdb/issues/542,2
https://github.com/orientechnologies/orientdb/issues/4953,2
https://github.com/orientechnologies/orientdb/issues/4940,2
https://github.com/junit-team/junit5/issues/1591,2
https://github.com/netty/netty/issues/6536,2
https://github.com/spring-projects/spring-framework/issues/24671,2
https://github.com/jankotek/mapdb/issues/664,2
https://github.com/netty/netty/issues/6607,2
https://github.com/netty/netty/issues/6282,2
https://github.com/spring-projects/spring-boot/issues/2590,2
https://github.com/netty/netty/issues/300,2
https://github.com/redisson/redisson/issues/2503,2
https://github.com/netty/netty/issues/3972,2
https://github.com/square/okhttp/issues/373,2
https://github.com/orientechnologies/orientdb/issues/7149,2
https://github.com/netty/netty/issues/3797,2
https://github.com/netty/netty/issues/3419,2
https://github.com/netty/netty/issues/309,2
https://github.com/redisson/redisson/issues/1522,2
https://github.com/netty/netty/issues/1310,2
https://github.com/netty/netty/issues/1797,2
https://github.com/netty/netty/issues/1817,2
https://github.com/netty/netty/issues/1865,2
https://github.com/netty/netty/issues/1986,2
https://github.com/netty/netty/issues/2426,2
https://github.com/redisson/redisson/issues/2306,2
https://github.com/netty/netty/issues/4435,2
https://github.com/spring-projects/spring-boot/issues/4130,2
https://github.com/redisson/redisson/issues/84,2
https://github.com/spring-projects/spring-boot/issues/4668,2
https://github.com/spring-projects/spring-boot/issues/6361,2
https://github.com/netty/netty/issues/6507,2
https://github.com/netty/netty/issues/6265,2
https://github.com/netty/netty/issues/6225,2
https://github.com/netty/netty/issues/5720,2
https://github.com/redisson/redisson/issues/106,2
https://github.com/netty/netty/issues/4829,2
https://github.com/netty/netty/issues/5507,2
https://github.com/netty/netty/issues/5489,2
https://github.com/netty/netty/issues/5297,2
https://github.com/netty/netty/issues/5084,2
https://github.com/netty/netty/issues/5031,2
https://github.com/redisson/redisson/issues/1175,2
https://github.com/google/ExoPlayer/issues/7273,2
https://github.com/netty/netty/issues/7290,2
https://github.com/brettwooldridge/HikariCP/issues/148,2
https://github.com/elastic/elasticsearch/issues/3515,2
https://github.com/eclipse/jetty.project/issues/2619,2
https://github.com/eclipse/jetty.project/issues/2388,2
https://github.com/elastic/elasticsearch/issues/3531,2
https://github.com/elastic/elasticsearch/issues/4273,2
https://github.com/elastic/elasticsearch/issues/4334,2
https://github.com/elastic/elasticsearch/issues/4775,2
https://github.com/eclipse/jetty.project/issues/1062,2
https://github.com/elastic/elasticsearch/issues/6260,2
https://github.com/elastic/elasticsearch/issues/6297,2
https://github.com/elastic/elasticsearch/issues/6424,2
https://github.com/elastic/elasticsearch/issues/7623,2
https://github.com/eclipse/jetty.project/issues/372,2
https://github.com/eclipse/jetty.project/issues/298,2
https://github.com/elastic/elasticsearch/issues/9204,2
https://github.com/elastic/elasticsearch/issues/9849,2
https://github.com/AsyncHttpClient/async-http-client/issues/1365,2
https://github.com/elastic/elasticsearch/issues/20912,2
https://github.com/elastic/elasticsearch/issues/21039,2
https://github.com/elastic/elasticsearch/issues/43840,2
https://github.com/elastic/elasticsearch/issues/3610,2
https://github.com/elastic/elasticsearch/issues/4094,2
https://github.com/elastic/elasticsearch/issues/3427,2
https://github.com/AsyncHttpClient/async-http-client/issues/534,2
https://github.com/google/ExoPlayer/issues/3407,2
https://github.com/elastic/elasticsearch/issues/3161,2
https://github.com/google/ExoPlayer/issues/3762,2
https://github.com/elastic/elasticsearch/issues/5817,2
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/992,2
https://github.com/elastic/elasticsearch/issues/2530,2
https://github.com/redisson/redisson/issues/1593,1
https://github.com/redisson/redisson/issues/1602,1
https://github.com/redisson/redisson/issues/507,1
https://github.com/redisson/redisson/issues/467,1
https://github.com/redisson/redisson/issues/1604,1
https://github.com/redisson/redisson/issues/724,1
https://github.com/redisson/redisson/issues/1661,1
https://github.com/redisson/redisson/issues/421,1
https://github.com/redisson/redisson/issues/1966,1
https://github.com/redisson/redisson/issues/1542,1
https://github.com/OpenRefine/OpenRefine/issues/652,1
https://github.com/redisson/redisson/issues/757,1
https://github.com/redisson/redisson/issues/758,1
https://github.com/redisson/redisson/issues/1337,1
https://github.com/brettwooldridge/HikariCP/issues/19,1
https://github.com/redisson/redisson/issues/1020,1
https://github.com/redisson/redisson/issues/1061,1
https://github.com/redisson/redisson/issues/1110,1
https://github.com/brettwooldridge/HikariCP/issues/39,1
https://github.com/redisson/redisson/issues/1433,1
https://github.com/redisson/redisson/issues/1294,1
https://github.com/redisson/redisson/issues/2018,1
https://github.com/orientechnologies/orientdb/issues/7489,1
https://github.com/redisson/redisson/issues/2035,1
https://github.com/square/okhttp/issues/3945,1
https://github.com/square/okhttp/issues/644,1
https://github.com/square/okhttp/issues/938,1
https://github.com/square/okhttp/issues/1119,1
https://github.com/square/okhttp/issues/1484,1
https://github.com/square/okhttp/issues/1592,1
https://github.com/square/okhttp/issues/2667,1
https://github.com/square/okhttp/issues/3138,1
https://github.com/square/okhttp/issues/3146,1
https://github.com/square/okhttp/issues/4419,1
https://github.com/redisson/redisson/issues/2037,1
https://github.com/square/okhttp/issues/5761,1
https://github.com/AsyncHttpClient/async-http-client/issues/1067,1
https://github.com/netty/netty/issues/90,1
https://github.com/AsyncHttpClient/async-http-client/issues/1059,1
https://github.com/netty/netty/issues/298,1
https://github.com/AsyncHttpClient/async-http-client/issues/1049,1
https://github.com/Azure/azure-iot-sdk-java/issues/217,1
https://github.com/netty/netty/issues/387,1
https://github.com/AsyncHttpClient/async-http-client/issues/1335,1
https://github.com/naver/pinpoint/issues/3712,1
https://github.com/naver/pinpoint/issues/3369,1
https://github.com/naver/pinpoint/issues/2993,1
https://github.com/redisson/redisson/issues/2095,1
https://github.com/redisson/redisson/issues/2144,1
https://github.com/redisson/redisson/issues/2172,1
https://github.com/brettwooldridge/HikariCP/issues/125,1
https://github.com/AsyncHttpClient/async-http-client/issues/1380,1
https://github.com/redisson/redisson/issues/2309,1
https://github.com/redisson/redisson/issues/2790,1
https://github.com/redisson/redisson/issues/2874,1
https://github.com/redisson/redisson/issues/2875,1
https://github.com/realm/realm-java/issues/1728,1
https://github.com/realm/realm-java/issues/1970,1
https://github.com/realm/realm-java/issues/5036,1
https://github.com/apache/pulsar/issues/4790,1
https://github.com/pmd/pmd/issues/180,1
https://github.com/naver/pinpoint/issues/2259,1
https://github.com/naver/pinpoint/issues/2881,1
https://github.com/naver/pinpoint/issues/2920,1
https://github.com/redisson/redisson/issues/2304,1
https://github.com/redisson/redisson/issues/39,1
https://github.com/redisson/redisson/issues/104,1
https://github.com/spring-projects/spring-framework/issues/23096,1
https://github.com/spring-projects/spring-framework/issues/23215,1
https://github.com/spring-projects/spring-framework/issues/23460,1
https://github.com/spring-projects/spring-framework/issues/23542,1
https://github.com/brettwooldridge/HikariCP/issues/1186,1
https://github.com/spring-projects/spring-framework/issues/24835,1
https://github.com/spring-projects/spring-framework/issues/24886,1
https://github.com/spring-projects/spring-boot/issues/388,1
https://github.com/spring-projects/spring-boot/issues/1061,1
https://github.com/spring-projects/spring-boot/issues/1212,1
https://github.com/brettwooldridge/HikariCP/issues/880,1
https://github.com/spring-projects/spring-boot/issues/2593,1
https://github.com/spring-projects/spring-boot/issues/3097,1
https://github.com/spring-projects/spring-boot/issues/3315,1
https://github.com/spring-projects/spring-boot/issues/3343,1
https://github.com/brettwooldridge/HikariCP/issues/275,1
https://github.com/spring-projects/spring-boot/issues/4208,1
https://github.com/spring-projects/spring-boot/issues/4593,1
https://github.com/spring-projects/spring-boot/issues/4662,1
https://github.com/brettwooldridge/HikariCP/issues/236,1
https://github.com/spring-projects/spring-framework/issues/23160,1
https://github.com/google/ExoPlayer/issues/1732,1
https://github.com/spring-projects/spring-boot/issues/4793,1
https://github.com/spring-projects/spring-framework/issues/23038,1
https://github.com/spring-projects/spring-session/issues/358,1
https://github.com/spring-projects/spring-session/issues/1120,1
https://github.com/spring-projects/spring-session/issues/1129,1
https://github.com/spring-projects/spring-session/issues/1151,1
https://github.com/spring-projects/spring-session/issues/1153,1
https://github.com/spring-projects/spring-session/issues/1208,1
https://github.com/spring-projects/spring-session/issues/1212,1
https://github.com/spring-projects/spring-session/issues/1270,1
https://github.com/spring-projects/spring-session/issues/1327,1
https://github.com/spring-projects/spring-session/issues/1399,1
https://github.com/spring-projects/spring-session/issues/1440,1
https://github.com/google/ExoPlayer/issues/4439,1
https://github.com/spring-projects/spring-security/issues/4647,1
https://github.com/spring-projects/spring-security-oauth/issues/458,1
https://github.com/google/ExoPlayer/issues/2167,1
https://github.com/google/ExoPlayer/issues/2108,1
https://github.com/google/ExoPlayer/issues/1874,1
https://github.com/spring-projects/spring-framework/issues/22698,1
https://github.com/spring-projects/spring-framework/issues/22896,1
https://github.com/spring-projects/spring-boot/issues/4748,1
https://github.com/spring-projects/spring-boot/issues/4871,1
https://github.com/netty/netty/issues/454,1
https://github.com/spring-projects/spring-boot/issues/14666,1
https://github.com/spring-projects/spring-boot/issues/18211,1
https://github.com/spring-projects/spring-boot/issues/18936,1
https://github.com/spring-projects/spring-boot/issues/20900,1
https://github.com/spring-projects/spring-boot/issues/21319,1
https://github.com/speedment/speedment/issues/234,1
https://github.com/speedment/speedment/issues/299,1
https://github.com/speedment/speedment/issues/322,1
https://github.com/apache/skywalking/issues/31,1
https://github.com/Automattic/simplenote-android/issues/109,1
https://github.com/Automattic/simplenote-android/issues/188,1
https://github.com/Automattic/simplenote-android/issues/213,1
https://github.com/Automattic/simplenote-android/issues/281,1
https://github.com/Automattic/simplenote-android/issues/289,1
https://github.com/Automattic/simplenote-android/issues/338,1
https://github.com/apache/shardingsphere/issues/166,1
https://github.com/apache/shardingsphere/issues/209,1
https://github.com/apache/shardingsphere/issues/2862,1
https://github.com/restlet/restlet-framework-java/issues/1183,1
https://github.com/restlet/restlet-framework-java/issues/1243,1
https://github.com/spring-projects/spring-boot/issues/17017,1
https://github.com/spring-projects/spring-boot/issues/14161,1
https://github.com/spring-projects/spring-boot/issues/5357,1
https://github.com/spring-projects/spring-boot/issues/12742,1
https://github.com/spring-projects/spring-boot/issues/5464,1
https://github.com/spring-projects/spring-boot/issues/5669,1
https://github.com/spring-projects/spring-boot/issues/5922,1
https://github.com/spring-projects/spring-boot/issues/5968,1
https://github.com/spring-projects/spring-boot/issues/6053,1
https://github.com/spring-projects/spring-boot/issues/6115,1
https://github.com/spring-projects/spring-boot/issues/6360,1
https://github.com/brettwooldridge/HikariCP/issues/206,1
https://github.com/spring-projects/spring-boot/issues/8584,1
https://github.com/spring-projects/spring-boot/issues/8917,1
https://github.com/spring-projects/spring-boot/issues/9141,1
https://github.com/spring-projects/spring-boot/issues/9454,1
https://github.com/spring-projects/spring-boot/issues/9869,1
https://github.com/spring-projects/spring-boot/issues/10317,1
https://github.com/spring-projects/spring-boot/issues/10496,1
https://github.com/spring-projects/spring-boot/issues/10809,1
https://github.com/spring-projects/spring-boot/issues/11360,1
https://github.com/spring-projects/spring-boot/issues/12171,1
https://github.com/spring-projects/spring-boot/issues/12380,1
https://github.com/netty/netty/issues/440,1
https://github.com/netty/netty/issues/1364,1
https://github.com/Azure/azure-iot-sdk-java/issues/167,1
https://github.com/intuit/karate/issues/655,1
https://github.com/eclipse/hono/issues/825,1
https://github.com/eclipse/hono/issues/1750,1
https://github.com/elastic/elasticsearch/issues/1455,1
https://github.com/hazelcast/hazelcast/issues/99,1
https://github.com/hazelcast/hazelcast/issues/575,1
https://github.com/hazelcast/hazelcast/issues/887,1
https://github.com/hazelcast/hazelcast/issues/5641,1
https://github.com/hazelcast/hazelcast/issues/12679,1
https://github.com/elastic/elasticsearch/issues/1344,1
https://github.com/hazelcast/hazelcast/issues/14215,1
https://github.com/hazelcast/hazelcast/issues/15497,1
https://github.com/elastic/elasticsearch/issues/1321,1
https://github.com/google/guava/issues/1558,1
https://github.com/google/guava/issues/1977,1
https://github.com/google/guava/issues/2072,1
https://github.com/google/guava/issues/2463,1
https://github.com/google/guava/issues/2743,1
https://github.com/eclipse/hono/issues/457,1
https://github.com/eclipse/hono/issues/231,1
https://github.com/eclipse/hono/issues/145,1
https://github.com/skylot/jadx/issues/743,1
https://github.com/jhy/jsoup/issues/740,1
https://github.com/jhy/jsoup/issues/970,1
https://github.com/JodaOrg/joda-time/issues/18,1
https://github.com/JodaOrg/joda-time/issues/44,1
https://github.com/JodaOrg/joda-time/issues/171,1
https://github.com/bytedeco/javacv/issues/700,1
https://github.com/skylot/jadx/issues/726,1
https://github.com/JetBrains/idea-gitignore/issues/84,1
https://github.com/eclipse/hono/issues/125,1
https://github.com/JetBrains/idea-gitignore/issues/221,1
https://github.com/JetBrains/idea-gitignore/issues/320,1
https://github.com/JetBrains/idea-gitignore/issues/413,1
https://github.com/JetBrains/idea-gitignore/issues/415,1
https://github.com/JetBrains/idea-gitignore/issues/419,1
https://github.com/JetBrains/idea-gitignore/issues/480,1
https://github.com/eclipse/hono/issues/110,1
https://github.com/google/guava/issues/3598,1
https://github.com/grpc/grpc-java/issues/1330,1
https://github.com/elastic/elasticsearch/issues/1296,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/1448,1
https://github.com/junit-team/junit5/issues/478,1
https://github.com/junit-team/junit5/issues/1511,1
https://github.com/junit-team/junit5/issues/1524,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/1490,1
https://github.com/junit-team/junit5/issues/1697,1
https://github.com/neo4j/neo4j/issues/6654,1
https://github.com/orientechnologies/orientdb/issues/4527,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/1027,1
https://github.com/elastic/elasticsearch/issues/934,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/909,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/789,1
https://github.com/orientechnologies/orientdb/issues/5998,1
https://github.com/BroadleafCommerce/BroadleafCommerce/issues/380,1
https://github.com/thinkaurelius/titan/issues/1148,1
https://github.com/thinkaurelius/titan/issues/425,1
https://github.com/thinkaurelius/titan/issues/284,1
https://github.com/junit-team/junit5/issues/417,1
https://github.com/jankotek/mapdb/issues/581,1
https://github.com/elastic/elasticsearch/issues/1222,1
https://github.com/jankotek/mapdb/issues/119,1
https://github.com/elastic/elasticsearch/issues/1154,1
https://github.com/graphhopper/graphhopper/issues/1938,1
https://github.com/graphhopper/graphhopper/issues/743,1
https://github.com/facebook/fresco/issues/1504,1
https://github.com/facebook/fresco/issues/1664,1
https://github.com/eXist-db/exist/issues/1856,1
https://github.com/eclipse/elk/issues/325,1
https://github.com/jankotek/mapdb/issues/157,1
https://github.com/elastic/elasticsearch/issues/1081,1
https://github.com/elastic/elasticsearch/issues/1152,1
https://github.com/jankotek/mapdb/issues/209,1
https://github.com/jankotek/mapdb/issues/262,1
https://github.com/jankotek/mapdb/issues/275,1
https://github.com/elastic/elasticsearch/issues/1147,1
https://github.com/jankotek/mapdb/issues/513,1
https://github.com/jankotek/mapdb/issues/534,1
https://github.com/junit-team/junit4/issues/1365,1
https://github.com/intuit/karate/issues/629,1
https://github.com/netty/netty/issues/520,1
https://github.com/mapsforge/mapsforge/issues/920,1
https://github.com/netty/netty/issues/2093,1
https://github.com/eclipse/jetty.project/issues/1169,1
https://github.com/eclipse/jetty.project/issues/730,1
https://github.com/eclipse/jetty.project/issues/624,1
https://github.com/eclipse/jetty.project/issues/605,1
https://github.com/eclipse/jetty.project/issues/546,1
https://github.com/eclipse/jetty.project/issues/534,1
https://github.com/eclipse/jetty.project/issues/362,1
https://github.com/checkstyle/checkstyle/issues/7458,1
https://github.com/checkstyle/checkstyle/issues/4945,1
https://github.com/checkstyle/checkstyle/issues/4932,1
https://github.com/checkstyle/checkstyle/issues/4927,1
https://github.com/checkstyle/checkstyle/issues/4925,1
https://github.com/checkstyle/checkstyle/issues/4908,1
https://github.com/netty/netty/issues/3249,1
https://github.com/netty/netty/issues/3297,1
https://github.com/eclipse/deeplearning4j/issues/4781,1
https://github.com/eclipse/jetty.project/issues/1418,1
https://github.com/eclipse/jetty.project/issues/1718,1
https://github.com/eclipse/jetty.project/issues/1759,1
https://github.com/facebook/buck/issues/1518,1
https://github.com/netty/netty/issues/608,1
https://github.com/netty/netty/issues/634,1
https://github.com/netty/netty/issues/654,1
https://github.com/microsoft/azure-tools-for-java/issues/4422,1
https://github.com/netty/netty/issues/994,1
https://github.com/netty/netty/issues/1064,1
https://github.com/netty/netty/issues/1120,1
https://github.com/netty/netty/issues/1181,1
https://github.com/eclipse/jetty.project/issues/2683,1
https://github.com/eclipse/ceylon-ide-eclipse/issues/1849,1
https://github.com/orientechnologies/orientdb/issues/7536,1
https://github.com/netty/netty/issues/1426,1
https://github.com/netty/netty/issues/1701,1
https://github.com/netty/netty/issues/1739,1
https://github.com/netty/netty/issues/1765,1
https://github.com/nextcloud/android/issues/1439,1
https://github.com/netty/netty/issues/3546,1
https://github.com/eclipse/deeplearning4j/issues/4766,1
https://github.com/apache/druid/issues/6201,1
https://github.com/reactor/reactor-core/issues/301,1
https://github.com/eclipse/n4js/issues/647,1
https://github.com/eclipse/n4js/issues/813,1
https://github.com/eclipse/n4js/issues/893,1
https://github.com/eclipse/n4js/issues/1734,1
https://github.com/mybatis/mybatis-3/issues/138,1
https://github.com/square/moshi/issues/679,1
https://github.com/reactor/reactor-core/issues/257,1
https://github.com/reactor/reactor-core/issues/320,1
https://github.com/eclipse/n4js/issues/373,1
https://github.com/reactor/reactor-core/issues/342,1
https://github.com/reactor/reactor-core/issues/609,1
https://github.com/reactor/reactor-core/issues/905,1
https://github.com/reactor/reactor-core/issues/916,1
https://github.com/reactor/reactor-core/issues/1973,1
https://github.com/reactor/reactor-core/issues/2050,1
https://github.com/mapsforge/mapsforge/issues/618,1
https://github.com/eclipse/n4js/issues/444,1
https://github.com/eclipse/n4js/issues/198,1
https://github.com/apache/druid/issues/4937,1
https://github.com/elastic/elasticsearch/issues/11019,1
https://github.com/elastic/elasticsearch/issues/4712,1
https://github.com/elastic/elasticsearch/issues/2858,1
https://github.com/elastic/elasticsearch/issues/1668,1
https://github.com/elastic/elasticsearch/issues/21126,1
https://github.com/netty/netty/issues/4704,1
https://github.com/netty/netty/issues/4834,1
https://github.com/elastic/elasticsearch/issues/14798,1
https://github.com/elastic/elasticsearch/issues/9107,1
https://github.com/netty/netty/issues/8220,1
https://github.com/netty/netty/issues/6165,1
https://github.com/elastic/elasticsearch/issues/6181,1
https://github.com/netty/netty/issues/7483,1
https://github.com/elastic/elasticsearch/issues/2658,1
https://github.com/netty/netty/issues/7729,1
https://github.com/netty/netty/issues/7877,1
https://github.com/netty/netty/issues/8023,1
https://github.com/spring-projects/spring-session/issues/93,1
