,metric,alpha,lower,upper,mean,median
0,accuracy,95.0,59.67099252491694,69.85455069124423,0.6461930063862011,0.6446527172333624
0,F1 macro average,95.0,57.85708753055473,68.58904390284395,0.633075814114272,0.6347546893675211
0,F1 weighted average,95.0,57.982117978747816,68.72934852126923,0.6342666342644321,0.6348345450441057
0,F1_concurrency,95.0,59.042477456098716,76.60083235981308,0.6830627602577328,0.6785799760670124
0,F1_memory,95.0,62.87579113924051,78.97058823529412,0.7227326957120204,0.7196491228070174
0,F1_other,95.0,62.68867924528302,78.50448654037885,0.6996678975147688,0.6987209123131453
0,F1_semantic,95.0,31.7331394543692,56.05349141150111,0.42683990297256585,0.4269662921348315
