,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.6872178497178496,0.686314594279196,0.6821183706392417,0.6814159292035398,0.6814159292035398,0.6623258888259492,0.661299860891183,"[[47, 5, 3, 2], [7, 42, 2, 3], [5, 3, 47, 3], [15, 6, 18, 18]]",0.7175572519083969,0.8245614035087719,0.6351351351351351,0.7636363636363638,0.7777777777777778,0.75,0.7343749999999999,0.8103448275862069,0.6714285714285714,0.43373493975903615,0.3157894736842105,0.6923076923076923,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,1,0.6004707792207793,0.5980685665045855,0.6165505675954592,0.6066350710900474,0.6066350710900474,0.5903373333656896,0.5835426958154416,"[[33, 11, 3, 4], [4, 42, 0, 5], [3, 5, 39, 5], [10, 19, 14, 14]]",0.6534653465346535,0.6470588235294118,0.66,0.65625,0.8235294117647058,0.5454545454545454,0.7222222222222223,0.75,0.6964285714285714,0.32941176470588235,0.24561403508771928,0.5,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,2,0.6534460989202369,0.6541333389562862,0.6611753768593391,0.6591928251121076,0.6591928251121076,0.6457323495244843,0.6451810014565091,"[[42, 7, 2, 2], [4, 43, 4, 3], [1, 7, 43, 9], [11, 15, 11, 19]]",0.7567567567567567,0.7924528301886793,0.7241379310344828,0.6825396825396824,0.7962962962962963,0.5972222222222222,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.4269662921348315,0.3392857142857143,0.5757575757575758,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,3,0.5775587767683786,0.5793896100622616,0.5782051674740354,0.5787037037037037,0.5787037037037037,0.5762458375417661,0.5774114935034791,"[[31, 9, 3, 13], [5, 41, 2, 5], [4, 4, 32, 15], [12, 7, 12, 21]]",0.5740740740740741,0.5535714285714286,0.5961538461538461,0.719298245614035,0.7735849056603774,0.6721311475409836,0.6153846153846153,0.5818181818181818,0.6530612244897959,0.3962264150943396,0.40384615384615385,0.3888888888888889,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,4,0.6510252218879745,0.6490595446815925,0.6422955974842767,0.647887323943662,0.647887323943662,0.6416211244038791,0.643421945268861,"[[44, 9, 1, 6], [9, 39, 1, 4], [4, 7, 33, 6], [16, 3, 9, 22]]",0.6616541353383458,0.7333333333333333,0.6027397260273972,0.7027027027027026,0.7358490566037735,0.6724137931034483,0.702127659574468,0.66,0.75,0.5,0.44,0.5789473684210527,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,5,0.6326264720721608,0.6362005331693469,0.6391823328653449,0.6438356164383562,0.6438356164383562,0.6352094832282503,0.6393168894081733,"[[45, 3, 5, 5], [6, 42, 1, 8], [0, 3, 34, 14], [12, 9, 12, 20]]",0.7438016528925621,0.7758620689655172,0.7142857142857143,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6601941747572816,0.6666666666666666,0.6538461538461539,0.4,0.37735849056603776,0.425531914893617,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,6,0.6062849431270484,0.6100335812698113,0.6150955107600502,0.6186046511627907,0.6186046511627907,0.6011108943291658,0.6046665650143526,"[[31, 7, 6, 12], [5, 45, 0, 3], [2, 3, 42, 8], [4, 10, 22, 15]]",0.6326530612244898,0.5535714285714286,0.7380952380952381,0.7627118644067797,0.8490566037735849,0.6923076923076923,0.6719999999999999,0.7636363636363637,0.6,0.3370786516853933,0.29411764705882354,0.39473684210526316,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,7,0.6435067961261831,0.6444327150582783,0.6497441359562234,0.6519823788546255,0.6519823788546255,0.6451800602089673,0.646771702333543,"[[41, 5, 6, 7], [4, 43, 2, 7], [2, 1, 43, 11], [18, 6, 10, 21]]",0.6612903225806452,0.6949152542372882,0.6307692307692307,0.7747747747747747,0.7678571428571429,0.7818181818181819,0.7288135593220338,0.7543859649122807,0.7049180327868853,0.4158415841584158,0.38181818181818183,0.45652173913043476,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,8,0.6879373053653094,0.6886319328898692,0.6931941064917136,0.7004608294930875,0.7004608294930875,0.6829104010025062,0.686987919106522,"[[50, 1, 3, 5], [4, 43, 3, 2], [5, 1, 41, 8], [15, 8, 10, 18]]",0.7518796992481203,0.847457627118644,0.6756756756756757,0.819047619047619,0.8269230769230769,0.8113207547169812,0.7321428571428571,0.7454545454545455,0.7192982456140351,0.42857142857142855,0.35294117647058826,0.5454545454545454,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,9,0.6129544859260885,0.612525526721531,0.6261784511784512,0.6255707762557078,0.6255707762557078,0.611301758611434,0.610749972773391,"[[44, 3, 3, 5], [8, 41, 0, 5], [6, 3, 36, 10], [16, 11, 12, 16]]",0.682170542635659,0.8,0.5945945945945946,0.7321428571428572,0.7592592592592593,0.7068965517241379,0.679245283018868,0.6545454545454545,0.7058823529411765,0.3516483516483517,0.2909090909090909,0.4444444444444444,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
