,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.6503493238932123,0.6481016528415886,0.6264855865717934,0.6238532110091743,0.6238532110091743,0.6328504847389249,0.6301955745357375,"[[34, 3, 5, 16], [5, 36, 3, 6], [1, 3, 32, 18], [5, 4, 13, 34]]",0.6601941747572815,0.5862068965517241,0.7555555555555555,0.7499999999999999,0.72,0.782608695652174,0.5981308411214954,0.5925925925925926,0.6037735849056604,0.5230769230769231,0.6071428571428571,0.4594594594594595,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,1,0.6919653028675585,0.7011587122040246,0.6804328110829659,0.6814159292035398,0.6814159292035398,0.6764759277517411,0.6821751623383028,"[[37, 3, 9, 8], [4, 49, 7, 3], [3, 1, 41, 6], [5, 4, 19, 27]]",0.6981132075471698,0.6491228070175439,0.7551020408163265,0.8166666666666668,0.7777777777777778,0.8596491228070176,0.6456692913385828,0.803921568627451,0.5394736842105263,0.5454545454545455,0.4909090909090909,0.6136363636363636,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,2,0.6423718944099379,0.6445193393562958,0.6403010511501077,0.6363636363636364,0.6363636363636364,0.6366506897148622,0.6355938558644891,"[[34, 6, 7, 13], [4, 43, 2, 4], [3, 3, 36, 10], [5, 4, 19, 27]]",0.6415094339622641,0.5666666666666667,0.7391304347826086,0.7889908256880735,0.8113207547169812,0.7678571428571429,0.6206896551724138,0.6923076923076923,0.5625,0.4954128440366972,0.4909090909090909,0.5,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,3,0.651841725525936,0.6566415340123806,0.6550654304891592,0.6589861751152074,0.6589861751152074,0.6505161117469763,0.6549902356634735,"[[38, 6, 5, 5], [4, 45, 3, 7], [5, 1, 38, 8], [8, 5, 17, 22]]",0.6972477064220184,0.7037037037037037,0.6909090909090909,0.7758620689655172,0.7627118644067796,0.7894736842105263,0.6608695652173913,0.7307692307692307,0.6031746031746031,0.4680851063829788,0.4230769230769231,0.5238095238095238,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,4,0.5803534047105259,0.5839650445613709,0.582014269899075,0.5793991416309013,0.5793991416309013,0.5635176415916984,0.5644624195901454,"[[37, 5, 11, 5], [6, 43, 5, 7], [2, 2, 43, 8], [10, 3, 34, 12]]",0.6548672566371682,0.6379310344827587,0.6727272727272727,0.7543859649122806,0.7049180327868853,0.8113207547169812,0.5810810810810811,0.7818181818181819,0.46236559139784944,0.26373626373626374,0.2033898305084746,0.375,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,5,0.6752134264164711,0.677169012476522,0.6686594424094424,0.6698113207547169,0.6698113207547169,0.664492509606131,0.6660767325266227,"[[43, 1, 4, 8], [10, 38, 4, 2], [2, 0, 39, 9], [11, 4, 15, 22]]",0.7049180327868853,0.7678571428571429,0.6515151515151515,0.7835051546391752,0.7037037037037037,0.8837209302325582,0.6964285714285714,0.78,0.6290322580645161,0.4731182795698925,0.4230769230769231,0.5365853658536586,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,6,0.6904377563404471,0.6918453815498417,0.685344827586207,0.6863636363636364,0.6863636363636364,0.6850486364425916,0.6863093151420406,"[[43, 2, 4, 9], [6, 38, 4, 6], [2, 2, 42, 8], [5, 5, 16, 28]]",0.7543859649122806,0.7413793103448276,0.7678571428571429,0.7524752475247524,0.7037037037037037,0.8085106382978723,0.7000000000000001,0.7777777777777778,0.6363636363636364,0.5333333333333333,0.5185185185185185,0.5490196078431373,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,7,0.67423356901205,0.6694882532207199,0.6608333776101163,0.6576576576576577,0.6576576576576577,0.6567110108240923,0.6526080025039066,"[[29, 4, 8, 14], [3, 39, 4, 4], [0, 4, 48, 6], [5, 5, 19, 30]]",0.6304347826086956,0.5272727272727272,0.7837837837837838,0.7647058823529411,0.78,0.75,0.7007299270072993,0.8275862068965517,0.6075949367088608,0.5309734513274337,0.5084745762711864,0.5555555555555556,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,8,0.6333712679073503,0.6323116871574923,0.6260927743086528,0.6206896551724138,0.6206896551724138,0.6068166057243727,0.603483058621994,"[[31, 7, 11, 10], [6, 42, 5, 3], [1, 1, 52, 3], [6, 6, 29, 19]]",0.6019417475728156,0.5254237288135594,0.7045454545454546,0.75,0.75,0.75,0.6753246753246752,0.9122807017543859,0.5360824742268041,0.4,0.31666666666666665,0.5428571428571428,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,9,0.6480736725534767,0.6422207795589916,0.6191599069357983,0.6170212765957447,0.6170212765957447,0.6293510418722188,0.6254660111036261,"[[35, 2, 3, 17], [7, 37, 2, 8], [3, 1, 40, 18], [15, 3, 11, 33]]",0.5982905982905983,0.6140350877192983,0.5833333333333334,0.7628865979381443,0.6851851851851852,0.8604651162790697,0.6779661016949152,0.6451612903225806,0.7142857142857143,0.4782608695652174,0.532258064516129,0.4342105263157895,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
