,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.6770186335403726,0.6770186335403726,0.64,0.64,0.64,0.6323618394513917,0.6323618394513918,"[[17, 0, 8, 0], [1, 19, 2, 3], [2, 2, 20, 1], [3, 2, 12, 8]]",0.7083333333333334,0.68,0.7391304347826086,0.7916666666666667,0.76,0.8260869565217391,0.5970149253731344,0.8,0.47619047619047616,0.43243243243243246,0.32,0.6666666666666666,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","RandomForestClassifier(class_weight={2: 4}, random_state=42)"
0,1,0.6675127618377047,0.6684073617712061,0.6791666666666667,0.6767676767676768,0.6767676767676768,0.6547000565930956,0.6541447296965123,"[[19, 3, 1, 2], [0, 20, 2, 3], [0, 0, 22, 2], [6, 0, 13, 6]]",0.76,0.76,0.76,0.8333333333333333,0.8,0.8695652173913043,0.7096774193548387,0.9166666666666666,0.5789473684210527,0.3157894736842105,0.24,0.46153846153846156,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","RandomForestClassifier(class_weight={2: 4}, random_state=42)"
0,2,0.6534571256038647,0.6539970965695603,0.60375,0.6060606060606061,0.6060606060606061,0.598013825605289,0.5993923646362671,"[[13, 1, 8, 3], [5, 15, 2, 3], [2, 0, 23, 0], [3, 0, 12, 9]]",0.5416666666666667,0.52,0.5652173913043478,0.7317073170731707,0.6,0.9375,0.6571428571428571,0.92,0.5111111111111111,0.4615384615384615,0.375,0.6,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","RandomForestClassifier(class_weight={2: 4}, random_state=42)"
0,3,0.7573080065359477,0.7576848550868158,0.6575,0.6565656565656566,0.6565656565656566,0.6493309652628176,0.6484687136235426,"[[18, 0, 6, 0], [4, 16, 5, 0], [1, 0, 23, 1], [2, 1, 14, 8]]",0.7346938775510204,0.75,0.72,0.7619047619047621,0.64,0.9411764705882353,0.6301369863013699,0.92,0.4791666666666667,0.47058823529411764,0.32,0.8888888888888888,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": null}","RandomForestClassifier(class_weight={2: 4}, random_state=42)"
0,4,0.6162393162393163,0.6146076146076146,0.5958333333333333,0.5959595959595959,0.5959595959595959,0.5881810897435897,0.5873883061383062,"[[18, 1, 4, 2], [4, 14, 4, 2], [2, 1, 19, 3], [3, 2, 12, 8]]",0.6923076923076923,0.72,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.59375,0.76,0.48717948717948717,0.4,0.32,0.5333333333333333,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","RandomForestClassifier(class_weight={2: 4}, random_state=42)"
0,0,0.6175438596491228,0.6175438596491228,0.55,0.55,0.55,0.5316155743481326,0.5316155743481324,"[[14, 0, 9, 2], [1, 15, 7, 2], [1, 2, 22, 0], [3, 1, 17, 4]]",0.6363636363636364,0.56,0.7368421052631579,0.6976744186046512,0.6,0.8333333333333334,0.55,0.88,0.4,0.24242424242424243,0.16,0.5,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","LogisticRegression(class_weight={2: 4}, random_state=42)"
0,1,0.6894740654882643,0.6924328770170556,0.5695833333333334,0.5656565656565656,0.5656565656565656,0.5517022357723578,0.5516085653280776,"[[15, 2, 7, 1], [0, 13, 11, 1], [0, 1, 23, 0], [2, 1, 17, 5]]",0.7142857142857143,0.6,0.8823529411764706,0.6190476190476191,0.52,0.7647058823529411,0.5609756097560975,0.9583333333333334,0.39655172413793105,0.3125,0.2,0.7142857142857143,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","LogisticRegression(class_weight={2: 4}, random_state=42)"
0,2,0.5824184512514684,0.5849344625435707,0.5108333333333334,0.5151515151515151,0.5151515151515151,0.4789566755083996,0.4824478203788548,"[[14, 2, 8, 1], [3, 11, 8, 3], [0, 1, 24, 0], [0, 0, 22, 2]]",0.6666666666666666,0.56,0.8235294117647058,0.5641025641025641,0.44,0.7857142857142857,0.5517241379310344,0.96,0.3870967741935484,0.13333333333333333,0.08333333333333333,0.3333333333333333,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","LogisticRegression(class_weight={2: 4}, random_state=42)"
0,3,0.6936634337529478,0.6932041711162846,0.6170833333333334,0.6161616161616161,0.6161616161616161,0.6026346895607814,0.6014147949571615,"[[17, 1, 4, 2], [3, 13, 8, 1], [0, 0, 24, 1], [3, 0, 15, 7]]",0.723404255319149,0.7083333333333334,0.7391304347826086,0.6666666666666666,0.52,0.9285714285714286,0.631578947368421,0.96,0.47058823529411764,0.3888888888888889,0.28,0.6363636363636364,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","LogisticRegression(class_weight={2: 4}, random_state=42)"
0,4,0.4928571428571428,0.4906204906204906,0.4641666666666667,0.46464646464646464,0.46464646464646464,0.43276181181854895,0.43181682214526473,"[[11, 2, 9, 3], [6, 10, 6, 2], [2, 0, 22, 1], [2, 2, 18, 3]]",0.4782608695652174,0.44,0.5238095238095238,0.5263157894736842,0.4166666666666667,0.7142857142857143,0.55,0.88,0.4,0.1764705882352941,0.12,0.3333333333333333,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""clf__class_weight"": {""2"": 4}, ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}","LogisticRegression(class_weight={2: 4}, random_state=42)"
