,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.6270247229326513,0.6270247229326513,0.6304347826086957,0.6304347826086957,0.6304347826086957,0.6160043442652139,0.6160043442652139,"[[14, 4, 1, 4], [2, 19, 1, 1], [0, 3, 18, 2], [5, 8, 3, 7]]",0.6363636363636365,0.6086956521739131,0.6666666666666666,0.6666666666666667,0.8260869565217391,0.5588235294117647,0.782608695652174,0.782608695652174,0.782608695652174,0.3783783783783784,0.30434782608695654,0.5,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MultinomialNB(fit_prior=False)
0,0,0.7064782053172146,0.7064782053172146,0.6847826086956521,0.6847826086956522,0.6847826086956522,0.6841625960688862,0.6841625960688862,"[[15, 0, 3, 5], [3, 17, 2, 1], [1, 0, 20, 2], [2, 1, 9, 11]]",0.6818181818181819,0.6521739130434783,0.7142857142857143,0.8292682926829269,0.7391304347826086,0.9444444444444444,0.7017543859649124,0.8695652173913043,0.5882352941176471,0.5238095238095238,0.4782608695652174,0.5789473684210527,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",LinearSVC(random_state=42)
0,0,0.6664494770580296,0.6664494770580296,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6475637144810077,0.6475637144810077,"[[17, 0, 2, 4], [2, 18, 2, 1], [3, 1, 17, 2], [4, 0, 11, 8]]",0.693877551020408,0.7391304347826086,0.6538461538461539,0.8571428571428571,0.782608695652174,0.9473684210526315,0.6181818181818182,0.7391304347826086,0.53125,0.4210526315789474,0.34782608695652173,0.5333333333333333,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RandomForestClassifier(random_state=42)
0,0,0.7175638371290545,0.7175638371290545,0.7065217391304347,0.7065217391304348,0.7065217391304348,0.7054415127080647,0.7054415127080647,"[[16, 1, 1, 5], [3, 16, 3, 1], [1, 0, 20, 2], [3, 1, 6, 13]]",0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7804878048780488,0.6956521739130435,0.8888888888888888,0.7547169811320754,0.8695652173913043,0.6666666666666666,0.5909090909090909,0.5652173913043478,0.6190476190476191,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",LogisticRegression(random_state=42)
