,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.7458636753052046,0.7441567969814484,0.7110507246376813,0.7127659574468085,0.7127659574468085,0.713807413458767,0.7140061810876746,"[[15, 0, 2, 6], [3, 14, 2, 4], [2, 0, 21, 1], [3, 0, 4, 17]]",0.6521739130434783,0.6521739130434783,0.6521739130434783,0.7567567567567568,0.6086956521739131,1.0,0.7924528301886793,0.875,0.7241379310344828,0.6538461538461539,0.7083333333333334,0.6071428571428571,{},{}
