,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.7273351648351649,0.7302723871872808,0.7001811594202898,0.7021276595744681,0.7021276595744681,0.7088357584048419,0.7112405393987022,"[[15, 0, 1, 7], [1, 19, 1, 3], [0, 0, 19, 5], [5, 0, 5, 13]]",0.6818181818181819,0.6521739130434783,0.7142857142857143,0.8837209302325582,0.7916666666666666,1.0,0.76,0.7916666666666666,0.7307692307692307,0.5098039215686274,0.5652173913043478,0.4642857142857143,{},{}
