,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,0,0.6958284600389864,0.693769114143383,0.6912055335968379,0.6888888888888889,0.6888888888888889,0.6891125352580058,0.6869602990247589,"[[17, 0, 1, 4], [3, 18, 0, 1], [2, 0, 17, 4], [5, 1, 7, 10]]",0.6938775510204083,0.7727272727272727,0.6296296296296297,0.8780487804878049,0.8181818181818182,0.9473684210526315,0.7083333333333334,0.7391304347826086,0.68,0.47619047619047616,0.43478260869565216,0.5263157894736842,{},{}
