,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier
0,56,0.7051326690550828,0.7067113267774581,0.7047117794486215,0.7031963470319634,0.7031963470319634,0.7032981431566339,0.7034006230504034,"[[37, 4, 5, 10], [2, 47, 1, 7], [2, 1, 39, 8], [9, 3, 13, 31]]",0.6981132075471698,0.6607142857142857,0.74,0.8392857142857144,0.8245614035087719,0.8545454545454545,0.7222222222222223,0.78,0.6724137931034483,0.5535714285714286,0.5535714285714286,0.5535714285714286,{},EnsembleTop1
0,57,0.6954204314954822,0.6954041838260904,0.6893444917151813,0.6888888888888889,0.6888888888888889,0.690247520591221,0.6900036944184462,"[[36, 6, 4, 9], [2, 47, 3, 4], [4, 1, 36, 17], [8, 4, 8, 36]]",0.6857142857142857,0.6545454545454545,0.72,0.8245614035087718,0.8392857142857143,0.8103448275862069,0.6605504587155964,0.6206896551724138,0.7058823529411765,0.5901639344262296,0.6428571428571429,0.5454545454545454,{},EnsembleTop1
0,58,0.6350010778993148,0.6374267279092788,0.625281954887218,0.6260869565217392,0.6260869565217392,0.6274851972890861,0.6291046657291371,"[[40, 2, 2, 12], [8, 43, 3, 6], [5, 2, 34, 16], [13, 6, 11, 27]]",0.6557377049180327,0.7142857142857143,0.6060606060606061,0.7610619469026548,0.7166666666666667,0.8113207547169812,0.6355140186915889,0.5964912280701754,0.68,0.4576271186440678,0.47368421052631576,0.4426229508196721,{},EnsembleTop1
0,59,0.746088761174968,0.7473296180192731,0.7429562636098443,0.7445887445887446,0.7445887445887446,0.7442558718551476,0.7456932375648663,"[[49, 2, 2, 8], [4, 47, 1, 5], [3, 1, 42, 11], [7, 4, 11, 34]]",0.7903225806451613,0.8032786885245902,0.7777777777777778,0.8468468468468469,0.8245614035087719,0.8703703703703703,0.743362831858407,0.7368421052631579,0.75,0.5964912280701754,0.6071428571428571,0.5862068965517241,{},EnsembleTop1
0,60,0.6829655762540681,0.6844566758965355,0.6733065302144249,0.6742081447963801,0.6742081447963801,0.6750761200521965,0.6763147725714571,"[[34, 8, 5, 7], [5, 44, 3, 5], [2, 0, 35, 19], [7, 5, 6, 36]]",0.6666666666666667,0.6296296296296297,0.7083333333333334,0.7719298245614035,0.7719298245614035,0.7719298245614035,0.6666666666666666,0.625,0.7142857142857143,0.5950413223140495,0.6666666666666666,0.5373134328358209,{},EnsembleTop1
0,61,0.6727865724244018,0.6726651940666593,0.6737460815047023,0.672566371681416,0.672566371681416,0.6715383961943595,0.6709056889153504,"[[39, 4, 2, 10], [5, 46, 2, 5], [5, 1, 40, 9], [16, 6, 9, 27]]",0.65,0.7090909090909091,0.6,0.8,0.7931034482758621,0.8070175438596491,0.7407407407407407,0.7272727272727273,0.7547169811320755,0.4954128440366972,0.46551724137931033,0.5294117647058824,{},EnsembleTop1
0,62,0.7203305681246857,0.7193126447799345,0.7140346466971854,0.7102803738317757,0.7102803738317757,0.7130201604273317,0.7104434759582228,"[[33, 6, 2, 16], [3, 40, 3, 5], [2, 1, 42, 7], [6, 4, 7, 37]]",0.6534653465346535,0.5789473684210527,0.75,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.7924528301886792,0.8076923076923077,0.7777777777777778,0.6218487394957983,0.6851851851851852,0.5692307692307692,{},EnsembleTop1
0,63,0.6704798768323358,0.668733504330694,0.6762623152709359,0.670995670995671,0.670995670995671,0.6717273954116059,0.6681895102947735,"[[39, 6, 3, 6], [6, 44, 3, 5], [3, 0, 41, 12], [12, 6, 14, 31]]",0.6842105263157895,0.7222222222222222,0.65,0.7719298245614034,0.7586206896551724,0.7857142857142857,0.7008547008547008,0.7321428571428571,0.6721311475409836,0.5299145299145299,0.49206349206349204,0.5740740740740741,{},EnsembleTop1
0,64,0.7265017876859983,0.7282645522537098,0.7244498959262564,0.7253218884120172,0.7253218884120172,0.7243549624485182,0.7256822571717629,"[[44, 3, 0, 10], [7, 46, 3, 4], [4, 3, 45, 7], [10, 4, 9, 34]]",0.7213114754098361,0.7719298245614035,0.676923076923077,0.793103448275862,0.7666666666666667,0.8214285714285714,0.7758620689655172,0.7627118644067796,0.7894736842105263,0.607142857142857,0.5964912280701754,0.6181818181818182,{},EnsembleTop1
0,65,0.6793662312530238,0.6835475844909806,0.6778288347960479,0.6785714285714286,0.6785714285714286,0.6756681423184128,0.6781157039795751,"[[44, 3, 5, 2], [7, 43, 2, 9], [5, 1, 36, 13], [10, 6, 9, 29]]",0.7333333333333333,0.8148148148148148,0.6666666666666666,0.7543859649122806,0.7049180327868853,0.8113207547169812,0.6728971962616823,0.6545454545454545,0.6923076923076923,0.5420560747663552,0.5370370370370371,0.5471698113207547,{},EnsembleTop1
0,66,0.6917520499646971,0.6940225915502498,0.6795949148890326,0.6790697674418604,0.6790697674418604,0.6803562370572679,0.6810609819960094,"[[34, 6, 3, 13], [2, 40, 4, 5], [1, 2, 42, 11], [4, 6, 12, 30]]",0.7010309278350515,0.6071428571428571,0.8292682926829268,0.7619047619047618,0.7843137254901961,0.7407407407407407,0.7179487179487181,0.75,0.6885245901639344,0.5405405405405405,0.5769230769230769,0.5084745762711864,{},EnsembleTop1
0,67,0.7013537493850587,0.7021965458684933,0.6968458166571374,0.6976744186046512,0.6976744186046512,0.6975083440400054,0.6983398915294716,"[[42, 2, 4, 6], [8, 41, 2, 4], [2, 2, 36, 13], [10, 6, 6, 31]]",0.7241379310344828,0.7777777777777778,0.6774193548387096,0.7735849056603775,0.7454545454545455,0.803921568627451,0.712871287128713,0.6792452830188679,0.75,0.5794392523364486,0.5849056603773585,0.5740740740740741,{},EnsembleTop1
0,68,0.6622716894977169,0.6706916585127202,0.6382589065900318,0.6339285714285714,0.6339285714285714,0.6380364055007115,0.6391931837459903,"[[34, 8, 8, 13], [2, 34, 4, 9], [1, 1, 40, 17], [3, 8, 8, 34]]",0.6601941747572816,0.5396825396825397,0.85,0.6799999999999999,0.6938775510204082,0.6666666666666666,0.6722689075630253,0.6779661016949152,0.6666666666666666,0.5396825396825397,0.6415094339622641,0.4657534246575342,{},EnsembleTop1
